[2026-01-15T14:14:09.722Z] [SESSION] [NativeLoader] ✓ SUCCÈS: screenshot-desktop chargé via createRequire
[2026-01-15T14:14:09.794Z] [SESSION] [NativeLoader] ✓ SUCCÈS: robotjs chargé depuis unpacked
[2026-01-15T14:14:09.937Z] [SESSION] [NativeLoader] ✓ SUCCÈS: node-window-manager chargé depuis unpacked
[2026-01-15T14:14:10.066Z] [SESSION] [[DB]] ✅ Connexion PostgreSQL réussie
[2026-01-15T14:14:10.111Z] [SESSION] [[DB]] ✅ Tables disponibles: | DATA: {"count":10,"tables":["users","bot_sessions","poker_tables","hand_histories","humanizer_config","gto_config","platform_config","action_logs","bot_stats","player_profile_state"]}
[2026-01-15T14:16:00.143Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:02.164Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:02.324Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:04.177Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:06.183Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:07.336Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:08.186Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:10.200Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:12.211Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:12.344Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:14.210Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:16.212Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:17.354Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:18.235Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:20.232Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:22.332Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:22.404Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:24.345Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:26.349Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:27.541Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:28.354Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:30.368Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:32.369Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:32.557Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:34.376Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:36.377Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:37.568Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:38.392Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:40.406Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:42.408Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:42.580Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:44.424Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:46.435Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:47.584Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:48.431Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:50.434Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:52.954Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:53.023Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:55.026Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:57.525Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:16:57.960Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:00.934Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:02.972Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:03.050Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:05.059Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:07.062Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:07.972Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:09.072Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:11.088Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:12.980Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:13.091Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:15.101Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:17.112Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:17.984Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:19.112Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:21.135Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:23.602Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:23.670Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:25.679Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:27.947Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:29.116Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:29.962Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:31.963Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:33.975Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:34.132Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:35.973Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:37.983Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:39.141Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:39.996Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:41.986Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:43.993Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:44.151Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:46.011Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
[2026-01-15T14:17:48.011Z] [SESSION] [GGClubAdapter] 🎰 4 table(s) de poker active(s) | DATA: {"tables":[{"title":"PokerWizardBot (1) - Replit - Google Chrome"},{"title":"PokerWizardBot - Replit - Google Chrome"},{"title":"GTO Poker Bot : Explorateur de fichiers"},{"title":"GTO-Poker-Bot-Windows (11) : Explorateur de fichiers"}]}
